Stock,Commodity,Cluster,Correlation,P_Value,Significant,Abs_Corr
GOLD,GC=F,0,0.686274234726846,1.00102151033739e-184,True,0.686274234726846
PAAS,SI=F,0,0.6564618123581651,8.456381966097723e-164,True,0.6564618123581651
WPM,GC=F,0,0.6513745413677945,1.8297282557238763e-160,True,0.6513745413677945
AEM,GC=F,0,0.6500294619398534,1.3598513422780846e-159,True,0.6500294619398534
PAAS,GC=F,0,0.6395938707658306,5.545914256600846e-153,True,0.6395938707658306
FCX,HG=F,0,0.6274932086026614,1.2436216428127605e-145,True,0.6274932086026614
HL,SI=F,0,0.6253876218658816,2.1912847686157886e-144,True,0.6253876218658816
SCCO,HG=F,0,0.61868638897888,1.7510037566554098e-140,True,0.61868638897888
NEM,GC=F,0,0.6172997357356582,1.0941228004423409e-139,True,0.6172997357356582
WPM,SI=F,0,0.6147550235340403,3.0840724053369176e-138,True,0.6147550235340403
HAL,BZ=F,0,0.610720755272781,5.767268932721092e-136,True,0.610720755272781
DVN,BZ=F,0,0.6031510255028885,8.637217288199194e-132,True,0.6031510255028885
COP,BZ=F,0,0.599651722157534,6.744260255092909e-130,True,0.599651722157534
EOG,BZ=F,0,0.5966661792915356,2.662153455582869e-128,True,0.5966661792915356
GOLD,SI=F,0,0.5827807837546566,4.301071114093742e-121,True,0.5827807837546566
HES,BZ=F,0,0.5676935109634459,1.2069597874036702e-113,True,0.5676935109634459
SLB,BZ=F,0,0.5668283540375116,3.141816153316178e-113,True,0.5668283540375116
FNV,GC=F,0,0.5653941752478389,1.5248677473471045e-112,True,0.5653941752478389
XOM,BZ=F,0,0.5616178661597699,9.411219585779142e-111,True,0.5616178661597699
HAL,CL=F,0,0.5578149719975948,5.668852291212365e-109,True,0.5578149719975948
HL,GC=F,0,0.5570411530936782,1.2967235884716939e-108,True,0.5570411530936782
AEM,SI=F,0,0.5520154187506163,2.653860468559483e-106,True,0.5520154187506163
COP,QU=F,0,0.5505578245702389,1.221231104195034e-105,True,0.5505578245702389
DVN,CL=F,0,0.5481913486985118,1.4326344975882015e-104,True,0.5481913486985118
BP,BZ=F,0,0.5452133570375859,3.088113117685924e-103,True,0.5452133570375859
TECK,HG=F,0,0.5428987808783401,3.2881197710857497e-102,True,0.5428987808783401
GLNCY,HG=F,0,0.5403006582044575,4.57651478524594e-101,True,0.5403006582044575
NEM,SI=F,0,0.5401797419128807,5.1702780051923516e-101,True,0.5401797419128807
COP,RB=F,0,0.5399837267384251,6.300157502599517e-101,True,0.5399837267384251
COP,CL=F,0,0.5352396259611636,7.239063935106915e-99,True,0.5352396259611636
SHEL,BZ=F,0,0.5341052671269626,2.225765632831053e-98,True,0.5341052671269626
XOM,QU=F,0,0.5295435455389202,1.951969313112433e-96,True,0.5295435455389202
XOM,RB=F,0,0.5249503346948643,1.648564210055936e-94,True,0.5249503346948643
RIO,HG=F,0,0.52307453730161,9.895549181117288e-94,True,0.52307453730161
BHP,HG=F,0,0.5221287692297178,2.4323489559909336e-93,True,0.5221287692297178
CVX,BZ=F,0,0.5213515558372798,5.08252202935217e-93,True,0.5213515558372798
CVX,RB=F,0,0.5190984428694323,4.258162533578859e-92,True,0.5190984428694323
EOG,CL=F,0,0.5171149054724915,2.730172430975537e-91,True,0.5171149054724915
MPC,QU=F,0,0.5145405253621789,2.989540867686191e-90,True,0.5145405253621789
CVX,QU=F,0,0.5099631140218623,2.003894060180223e-88,True,0.5099631140218623
MPC,RB=F,0,0.5083571289661789,8.630892464408092e-88,True,0.5083571289661789
VLO,QU=F,0,0.50499721946072,1.786196379786483e-86,True,0.50499721946072
VLO,RB=F,0,0.5038645705133826,4.922850973980491e-86,True,0.5038645705133826
SLB,CL=F,0,0.5023563514205467,1.887687981867979e-85,True,0.5023563514205467
XOM,CL=F,0,0.5012283888001847,5.1353290145673527e-85,True,0.5012283888001847
HAL,QU=F,0,0.49840576836994976,6.18157917494784e-84,True,0.49840576836994976
HES,CL=F,0,0.49776737298354484,1.0816410628719138e-83,True,0.49776737298354484
HAL,RB=F,0,0.4967005856866462,2.7477183881367776e-83,True,0.4967005856866462
PSX,QU=F,0,0.49563034204326767,6.978060612046558e-83,True,0.49563034204326767
SLB,RB=F,0,0.4935783010785981,4.1285697854409547e-82,True,0.4935783010785981
SLB,QU=F,0,0.49191319872264805,1.7315261855347236e-81,True,0.49191319872264805
BP,CL=F,0,0.4900642198199535,8.429391204736964e-81,True,0.4900642198199535
HES,QU=F,0,0.4881274889776084,4.378025461852294e-80,True,0.4881274889776084
BKR,BZ=F,0,0.4852655185659628,4.899925250175897e-79,True,0.4852655185659628
HES,RB=F,0,0.48346668024049344,2.2099622413379035e-78,True,0.48346668024049344
EOG,RB=F,0,0.48163085848550435,1.0186329157254034e-77,True,0.48163085848550435
PSX,RB=F,0,0.4802996597127139,3.0669913804916505e-77,True,0.4802996597127139
BP,RB=F,0,0.4802606945177549,3.167324050076173e-77,True,0.4802606945177549
TTE,BZ=F,0,0.47966419436488483,5.181787144493038e-77,True,0.47966419436488483
EOG,QU=F,0,0.4792768205948977,7.129988945884785e-77,True,0.4792768205948977
CVX,CL=F,0,0.478662581737651,1.1817067942659527e-76,True,0.478662581737651
PAAS,PL=F,0,0.47848588428437566,1.3663046402500161e-76,True,0.47848588428437566
HL,PL=F,0,0.47782089243425735,2.357524349948071e-76,True,0.47782089243425735
BP,QU=F,0,0.4726347100859807,1.5931247562872197e-74,True,0.4726347100859807
SHEL,RB=F,0,0.47201096975252244,2.63150715352788e-74,True,0.47201096975252244
HAL,HO=F,0,0.4704139914727451,9.466456276500422e-74,True,0.4704139914727451
FNV,SI=F,0,0.4702874493842201,1.0474101131206175e-73,True,0.4702874493842201
DVN,QU=F,0,0.4679907370947025,6.51967539384404e-73,True,0.4679907370947025
SHEL,CL=F,0,0.4669860267500717,1.4444887697089435e-72,True,0.4669860267500717
AA,HG=F,0,0.466589303252235,1.976140016220958e-72,True,0.466589303252235
COP,HO=F,0,0.46394801131915003,1.5754522298876235e-71,True,0.46394801131915003
KMI,RB=F,0,0.4631034516273319,3.0480681073768454e-71,True,0.4631034516273319
XOM,HO=F,0,0.4623482961890786,5.490633896095771e-71,True,0.4623482961890786
DVN,RB=F,0,0.46230321013292525,5.6867285823448325e-71,True,0.46230321013292525
KMI,QU=F,0,0.4620443705703641,6.955228670291618e-71,True,0.4620443705703641
EOG,HO=F,0,0.4598157829587344,3.9096185616457925e-70,True,0.4598157829587344
DVN,HO=F,0,0.45815969324498906,1.3987773449380113e-69,True,0.45815969324498906
SHEL,QU=F,0,0.45623021095946054,6.122372480983408e-69,True,0.45623021095946054
VALE,HG=F,0,0.45338063661449035,5.325241880893897e-68,True,0.45338063661449035
BKR,RB=F,0,0.4503730898821218,5.107551722581038e-67,True,0.4503730898821218
PBR,BZ=F,0,0.44574183523548794,1.588736871910367e-65,True,0.44574183523548794
SLB,HO=F,0,0.4444096560137808,4.228733314005045e-65,True,0.4444096560137808
PSX,BZ=F,0,0.44337578121344523,9.012903366271617e-65,True,0.44337578121344523
GOLD,PL=F,0,0.4429844874507518,1.1993768329187814e-64,True,0.4429844874507518
BKR,QU=F,0,0.44158878326586853,3.313259142330752e-64,True,0.44158878326586853
WPM,PL=F,0,0.43855933637245226,2.9584136252059335e-63,True,0.43855933637245226
GLNCY,PL=F,0,0.4371549642758079,8.101507406431882e-63,True,0.4371549642758079
BP,HO=F,0,0.4367239101433992,1.1026576235396916e-62,True,0.4367239101433992
KMI,BZ=F,0,0.4365608938219281,1.2388513130297545e-62,True,0.4365608938219281
FCX,PL=F,0,0.43527476694070993,3.0980865865364976e-62,True,0.43527476694070993
HES,HO=F,0,0.4341715288091735,6.779473707262683e-62,True,0.4341715288091735
BHP,PL=F,0,0.4294513424453808,1.871452384458127e-60,True,0.4294513424453808
AA,ALI=F,0,0.42940340273342137,1.935071134098888e-60,True,0.42940340273342137
EMR,QU=F,0,0.426960847867906,1.055150520270481e-59,True,0.426960847867906
WMB,BZ=F,0,0.4262883800317809,1.6790127158992897e-59,True,0.4262883800317809
TTE,CL=F,0,0.4254480723650511,2.99573798152846e-59,True,0.4254480723650511
PBR,QU=F,0,0.4250637153664908,3.9019343188158946e-59,True,0.4250637153664908
TTE,RB=F,0,0.4246694365619117,5.115222263978283e-59,True,0.4246694365619117
BKR,CL=F,0,0.42355732822303843,1.0956807931476491e-58,True,0.42355732822303843
CVX,HO=F,0,0.42040622042687403,9.339646185580455e-58,True,0.42040622042687403
EMR,RB=F,0,0.41949607058201177,1.727009078384912e-57,True,0.41949607058201177
SHEL,HO=F,0,0.417704666240586,5.759075427217287e-57,True,0.417704666240586
PBR,RB=F,0,0.4170703970736972,8.806211416566211e-57,True,0.4170703970736972
TTE,QU=F,0,0.41637978277535986,1.3968820338217072e-56,True,0.41637978277535986
WMB,QU=F,0,0.4154098061264284,2.665582972301722e-56,True,0.4154098061264284
RIO,PL=F,0,0.41525525239543043,2.954080560043412e-56,True,0.41525525239543043
SCCO,PL=F,0,0.412557873926419,1.760278916860297e-55,True,0.412557873926419
AEM,PL=F,0,0.40970415738665755,1.1428051956624438e-54,True,0.40970415738665755
VLO,BZ=F,0,0.4075387414756706,4.6684763581454223e-54,True,0.4075387414756706
WMB,RB=F,0,0.40265914053468693,1.0716061147420332e-52,True,0.40265914053468693
MPC,BZ=F,0,0.4003714448187769,4.573707826340189e-52,True,0.4003714448187769
LNG,QU=F,0,0.4002608460533858,4.90469578404505e-52,True,0.4002608460533858
FCX,SI=F,0,0.40011611431074756,5.374066199623568e-52,True,0.40011611431074756
NEM,PL=F,0,0.3998371887136562,6.408250173785527e-52,True,0.3998371887136562
AXP,HY=F,0,0.398842460956232,1.1987780418001584e-51,True,0.398842460956232
TECK,BZ=F,0,0.39811106888947256,1.8973163465805572e-51,True,0.39811106888947256
JPM,HY=F,0,0.3977009007498626,2.4532722917426952e-51,True,0.3977009007498626
BKR,HO=F,0,0.3974467014941143,2.876298895487269e-51,True,0.3974467014941143
HES,HY=F,0,0.39687729268575866,4.105570757434906e-51,True,0.39687729268575866
BAC,HY=F,0,0.3953514311320182,1.061716893250335e-50,True,0.3953514311320182
HAL,HY=F,0,0.3952256975293012,1.1479264082574614e-50,True,0.3952256975293012
SCCO,ALI=F,0,0.393269093638596,3.8516234076572044e-50,True,0.393269093638596
VLO,HO=F,0,0.39307710255714023,4.335508983280663e-50,True,0.39307710255714023
PBR,CL=F,0,0.39278923806942795,5.176521870088031e-50,True,0.39278923806942795
KMI,CL=F,0,0.39238013921439313,6.657823533699226e-50,True,0.39238013921439313
PSX,HO=F,0,0.39045026714675046,2.171885543207589e-49,True,0.39045026714675046
TECK,PL=F,0,0.387915338171005,1.014261963527628e-48,True,0.387915338171005
DVN,HY=F,0,0.38764611664144644,1.1936852534320986e-48,True,0.38764611664144644
AME,RB=F,0,0.3867352522660533,2.0688844985903016e-48,True,0.3867352522660533
AME,QU=F,0,0.3861915393924758,2.8704438756851666e-48,True,0.3861915393924758
C,HY=F,0,0.38454485695500684,7.709366146039418e-48,True,0.38454485695500684
WMB,CL=F,0,0.3842201407261931,9.36136634056289e-48,True,0.3842201407261931
TTE,HO=F,0,0.38265736481651313,2.3758694328615747e-47,True,0.38265736481651313
AA,PL=F,0,0.3822563140714527,3.014876675479759e-47,True,0.3822563140714527
SCCO,SI=F,0,0.38066761848431585,7.720388375759337e-47,True,0.38066761848431585
LNG,BZ=F,0,0.38024034407246454,9.933060440912538e-47,True,0.38024034407246454
RIO,ALI=F,0,0.37943474419389983,1.5958395397233568e-46,True,0.37943474419389983
EMR,HY=F,0,0.378737334806845,2.4031175582960327e-46,True,0.378737334806845
MPC,HO=F,0,0.3747147741409571,2.4991258574162895e-45,True,0.3747147741409571
LNG,RB=F,0,0.37453930870817426,2.7658256192912625e-45,True,0.37453930870817426
PSX,CL=F,0,0.3744495863821826,2.912942926832827e-45,True,0.3744495863821826
EMR,BZ=F,0,0.3744167513891143,2.9687045838050775e-45,True,0.3744167513891143
GLNCY,RB=F,0,0.37354624869315967,4.9039113359900406e-45,True,0.37354624869315967
COP,HY=F,0,0.37202550971691145,1.1741965032013755e-44,True,0.37202550971691145
SLB,HY=F,0,0.3713213929878004,1.7564124630671413e-44,True,0.3713213929878004
TECK,CL=F,0,0.3712944011011763,1.7837008274880554e-44,True,0.3712944011011763
PH,HY=F,0,0.3693483009868728,5.399924217107561e-44,True,0.3693483009868728
WFC,HY=F,0,0.36621553626381187,3.161345969559144e-43,True,0.36621553626381187
GLNCY,BZ=F,0,0.3646447320649709,7.61205124439005e-43,True,0.3646447320649709
BKR,HY=F,0,0.364591660645573,7.840763628532299e-43,True,0.364591660645573
GLNCY,ALI=F,0,0.36342609261186265,1.5000606525822863e-42,True,0.36342609261186265
BP,HY=F,0,0.3623284638920935,2.7565777047675616e-42,True,0.3623284638920935
BHP,BZ=F,0,0.3621966517008075,2.9650735942249983e-42,True,0.3621966517008075
KMI,HY=F,0,0.36198855452684897,3.326567844412907e-42,True,0.36198855452684897
EOG,HY=F,0,0.3615271475528173,4.291814517157863e-42,True,0.3615271475528173
HL,HG=F,0,0.3607525755800564,6.576168746061976e-42,True,0.3607525755800564
GLNCY,QU=F,0,0.360546209254431,7.36654569933066e-42,True,0.360546209254431
NTR,QU=F,0,0.3602172566835826,8.825913999883403e-42,True,0.3602172566835826
NTR,RB=F,0,0.35790921409429616,3.1183450122107205e-41,True,0.35790921409429616
C,RB=F,0,0.35765876050110135,3.573842664134437e-41,True,0.35765876050110135
PH,QU=F,0,0.3574459998888458,4.0123030819642197e-41,True,0.3574459998888458
FCX,RB=F,0,0.3574076810757797,4.096767589071998e-41,True,0.3574076810757797
C,QU=F,0,0.35712927454208876,4.765841599045132e-41,True,0.35712927454208876
PBR,HO=F,0,0.35692868346953016,5.314156925163348e-41,True,0.35692868346953016
BHP,SI=F,0,0.3567071120840838,5.992889624004268e-41,True,0.3567071120840838
GLNCY,SI=F,0,0.35628328909565,7.540025494516513e-41,True,0.35628328909565
AA,BZ=F,0,0.3562424440886075,7.708620918924084e-41,True,0.3562424440886075
FCX,BZ=F,0,0.3560206838550486,8.691495967540553e-41,True,0.3560206838550486
VALE,PL=F,0,0.35595109566690736,9.024860913735085e-41,True,0.35595109566690736
BP,HG=F,0,0.355434207907156,1.1932392845716124e-40,True,0.355434207907156
RIO,SI=F,0,0.35513092021779874,1.40536385572053e-40,True,0.35513092021779874
SHEL,HY=F,0,0.3540742776937492,2.481754031658238e-40,True,0.3540742776937492
FNV,PL=F,0,0.35350687932762576,3.3650387970648285e-40,True,0.35350687932762576
FCX,ALI=F,0,0.35320635124058464,3.952922184062602e-40,True,0.35320635124058464
CVX,HY=F,0,0.35276259613801886,5.012272967502503e-40,True,0.35276259613801886
FCX,QU=F,0,0.3524677872601412,5.867444392632697e-40,True,0.3524677872601412
GD,RB=F,0,0.3522788308734027,6.490236694939026e-40,True,0.3522788308734027
BHP,RB=F,0,0.35161144703945296,9.26321247527611e-40,True,0.35161144703945296
GS,HY=F,0,0.3492931881615854,3.1663386230070886e-39,True,0.3492931881615854
CLF,HG=F,0,0.3487693411878071,4.174048298535629e-39,True,0.3487693411878071
WMB,HY=F,0,0.34866410773449447,4.412008244489322e-39,True,0.34866410773449447
BHP,ALI=F,0,0.3485754507372614,4.6229065025178225e-39,True,0.3485754507372614
TTE,HY=F,0,0.3475471542018291,7.936783246140949e-39,True,0.3475471542018291
MS,HY=F,0,0.3466595548314874,1.2634355917234466e-38,True,0.3466595548314874
SCCO,RB=F,0,0.34620654065605994,1.6008570766746877e-38,True,0.34620654065605994
PH,RB=F,0,0.34538279389940935,2.459495381525312e-38,True,0.34538279389940935
KMI,HO=F,0,0.34448253228747283,3.926656910790437e-38,True,0.34448253228747283
TECK,RB=F,0,0.3443858021871914,4.1287061638031877e-38,True,0.3443858021871914
GD,QU=F,0,0.3420225039644256,1.3990211900311672e-37,True,0.3420225039644256
VLO,HY=F,0,0.34197749409377615,1.431772906312166e-37,True,0.34197749409377615
CAT,QU=F,0,0.34175081593251705,1.6086511987952242e-37,True,0.34175081593251705
MPC,CL=F,0,0.3416034549379996,1.7351055800209297e-37,True,0.3416034549379996
BHP,QU=F,0,0.34141284488558415,1.9134137613976168e-37,True,0.34141284488558415
NTR,HG=F,0,0.3410233536139109,2.336286510715522e-37,True,0.3410233536139109
PSX,HY=F,0,0.3404398057012915,3.149320924139005e-37,True,0.3404398057012915
TTE,PL=F,0,0.3402239870079944,3.516505636576163e-37,True,0.3402239870079944
VALE,RB=F,0,0.33986226990505086,4.2295910069999275e-37,True,0.33986226990505086
SHEL,PL=F,0,0.33970816045765495,4.575406566222518e-37,True,0.33970816045765495
VALE,QU=F,0,0.3389724861026119,6.654212607571685e-37,True,0.3389724861026119
CAT,RB=F,0,0.33868883401728933,7.685963326324664e-37,True,0.33868883401728933
VLO,CL=F,0,0.338567751676194,8.173369378271183e-37,True,0.338567751676194
SRE,RB=F,0,0.33855405494683194,8.230400651691789e-37,True,0.33855405494683194
SHEL,HG=F,0,0.3384850911804178,8.523613990709082e-37,True,0.3384850911804178
HON,QU=F,0,0.33845829344259293,8.640327229731185e-37,True,0.33845829344259293
XOM,HY=F,0,0.3372560560964282,1.5882292576465146e-36,True,0.3372560560964282
MA,QU=F,0,0.33712973753162084,1.6928709331121564e-36,True,0.33712973753162084
TECK,QU=F,0,0.33692128188309733,1.880722799909472e-36,True,0.33692128188309733
SCCO,QU=F,0,0.3365194282996036,2.303171819096232e-36,True,0.3365194282996036
FCX,HY=F,0,0.33633681663774634,2.5250685785306378e-36,True,0.33633681663774634
TECK,HY=F,0,0.33627849933559106,2.600306763042069e-36,True,0.33627849933559106
TECK,ALI=F,0,0.3354891033714923,3.8668777248066626e-36,True,0.3354891033714923
BP,PL=F,0,0.33519820730440286,4.47445651088287e-36,True,0.33519820730440286
MS,QU=F,0,0.33508906320200543,4.7260988379709157e-36,True,0.33508906320200543
PAAS,HG=F,0,0.3349525193518025,5.06077681776782e-36,True,0.3349525193518025
SRE,QU=F,0,0.334537004085293,6.230865984774014e-36,True,0.334537004085293
GM,HY=F,0,0.33430986735150336,6.980205900887557e-36,True,0.33430986735150336
BAC,QU=F,0,0.3341420989549495,7.59049935595965e-36,True,0.3341420989549495
MPC,HY=F,0,0.33391846361239974,8.487097744843118e-36,True,0.33391846361239974
RIO,RB=F,0,0.3331239637036336,1.2609524851107793e-35,True,0.3331239637036336
EMR,CL=F,0,0.3329928925459706,1.3459082451921467e-35,True,0.3329928925459706
MA,RB=F,0,0.3328886917546984,1.4174810395805268e-35,True,0.3328886917546984
MS,RB=F,0,0.33236014086190957,1.8429858752592743e-35,True,0.33236014086190957
BHP,CL=F,0,0.33212934849298453,2.0664844159141405e-35,True,0.33212934849298453
PBR,HY=F,0,0.3304585367945133,4.71885230055472e-35,True,0.3304585367945133
CAT,BZ=F,0,0.33038344928866337,4.896660440587439e-35,True,0.33038344928866337
SCHW,HY=F,0,0.33003531474487113,5.811902291305134e-35,True,0.33003531474487113
DOV,QU=F,0,0.3298772501246377,6.281665478747337e-35,True,0.3298772501246377
ETN,HY=F,0,0.32965843461229927,6.994755013476703e-35,True,0.32965843461229927
DOV,HY=F,0,0.3295930932194866,7.222868495364076e-35,True,0.3295930932194866
HON,RB=F,0,0.3285418658152813,1.2091153232106557e-34,True,0.3285418658152813
BAC,RB=F,0,0.3280941356726532,1.5048813283861702e-34,True,0.3280941356726532
CAT,HY=F,0,0.3280827606944885,1.5132637087080612e-34,True,0.3280827606944885
NTR,BZ=F,0,0.32711369520227007,2.426910226013567e-34,True,0.32711369520227007
DOV,RB=F,0,0.3268550457378372,2.7522050308616583e-34,True,0.3268550457378372
V,QU=F,0,0.3260991175829587,3.972192591215328e-34,True,0.3260991175829587
WMB,HO=F,0,0.32607116000015846,4.026383027023969e-34,True,0.32607116000015846
TTE,HG=F,0,0.3254695882490807,5.387537632414775e-34,True,0.3254695882490807
WPM,HG=F,0,0.32510636637443113,6.421200848222946e-34,True,0.32510636637443113
CVX,HG=F,0,0.3248678359603311,7.204731061034011e-34,True,0.3248678359603311
AXP,QU=F,0,0.323845210115503,1.1788971763442322e-33,True,0.323845210115503
HAL,HG=F,0,0.32373793036800513,1.2412614396740255e-33,True,0.32373793036800513
AME,HY=F,0,0.323637726581654,1.302464219395406e-33,True,0.323637726581654
BLK,QU=F,0,0.3235796364710821,1.3393059545041633e-33,True,0.3235796364710821
RTX,RB=F,0,0.3229436344189947,1.816924936414395e-33,True,0.3229436344189947
LNG,CL=F,0,0.3212388172489915,4.100397851172104e-33,True,0.3212388172489915
AXP,RB=F,0,0.32120933388134865,4.15833301192251e-33,True,0.32120933388134865
RIO,QU=F,0,0.3206460333942638,5.435066924396864e-33,True,0.3206460333942638
FCX,CL=F,0,0.32010800810446144,7.015220264034415e-33,True,0.32010800810446144
RTX,QU=F,0,0.31958137809104287,9.001428281267917e-33,True,0.31958137809104287
KMI,PL=F,0,0.31926655510351865,1.0445584551000145e-32,True,0.31926655510351865
VALE,ALI=F,0,0.31884001621805885,1.2775031004556167e-32,True,0.31884001621805885
SLB,HG=F,0,0.3187202682243848,1.3517042304117941e-32,True,0.3187202682243848
AA,HO=F,0,0.31846914252451153,1.521479706248102e-32,True,0.31846914252451153
CAT,HG=F,0,0.31750140796550125,2.397850957016726e-32,True,0.31750140796550125
V,RB=F,0,0.3166994718133947,3.491248056607093e-32,True,0.3166994718133947
JPM,QU=F,0,0.315709200742755,5.543312070317424e-32,True,0.315709200742755
SYK,RB=F,0,0.31546797204269944,6.202491944843934e-32,True,0.31546797204269944
CVX,PL=F,0,0.3153810459012168,6.458609256185384e-32,True,0.3153810459012168
ETN,QU=F,0,0.3149950867848246,7.72846322289005e-32,True,0.3149950867848246
VALE,BZ=F,0,0.3147891871994125,8.504184313672376e-32,True,0.3147891871994125
JPM,RB=F,0,0.31254946532723876,2.395393999449567e-31,True,0.31254946532723876
NUE,HG=F,0,0.3118295488855957,3.3351785369033305e-31,True,0.3118295488855957
BLK,RB=F,0,0.31166223632948226,3.60137679735562e-31,True,0.31166223632948226
GS,RB=F,0,0.3107499032384839,5.4694179023113795e-31,True,0.3107499032384839
RIO,BZ=F,0,0.31066838451515555,5.677079652156699e-31,True,0.31066838451515555
AEM,HG=F,0,0.31027579106767933,6.791960570024274e-31,True,0.31027579106767933
GLNCY,HY=F,0,0.3097228083547528,8.73933130160221e-31,True,0.3097228083547528
COP,HG=F,0,0.30971706490694617,8.762218949312577e-31,True,0.30971706490694617
AA,QU=F,0,0.3096654397778141,8.9706314517016e-31,True,0.3096654397778141
SYK,QU=F,0,0.3095644279636727,9.392739891078177e-31,True,0.3095644279636727
ETN,RB=F,0,0.30874744599477777,1.3614983986076768e-30,True,0.30874744599477777
AA,SI=F,0,0.3085302502691497,1.5024265820805173e-30,True,0.3085302502691497
SCCO,BZ=F,0,0.3077385299990024,2.1498890105814255e-30,True,0.3077385299990024
AA,RB=F,0,0.30745171315043507,2.447235563952803e-30,True,0.30745171315043507
TECK,HO=F,0,0.30736631969122546,2.5433948640783143e-30,True,0.30736631969122546
GLNCY,CL=F,0,0.3071329601582961,2.8257023724799928e-30,True,0.3071329601582961
WFC,QU=F,0,0.306551683006585,3.671236506078517e-30,True,0.306551683006585
BKR,PL=F,0,0.3061661266020375,4.365939730840726e-30,True,0.3061661266020375
LMT,RB=F,0,0.30564071363034867,5.52666593209607e-30,True,0.30564071363034867
LNG,HO=F,0,0.30560506883249944,5.6156704376614665e-30,True,0.30560506883249944
NTR,PL=F,0,0.30525876754229153,6.55783340794509e-30,True,0.30525876754229153
WMB,HG=F,0,0.3044884327209156,9.252770179622676e-30,True,0.3044884327209156
MA,HY=F,0,0.30421488547564757,1.0453349890108143e-29,True,0.30421488547564757
ITW,QU=F,0,0.3039429271321225,1.1799819286212012e-29,True,0.3039429271321225
HAL,PL=F,0,0.3038715818584441,1.2180646589054709e-29,True,0.3038715818584441
GLNCY,HO=F,0,0.3038070993832279,1.2535309515325927e-29,True,0.3038070993832279
SWK,QU=F,0,0.3028153518428161,1.9473693985843179e-29,True,0.3028153518428161
GS,QU=F,0,0.30237544434530855,2.3663079229089996e-29,True,0.30237544434530855
DVN,HG=F,0,0.30224692398733316,2.5047626756308076e-29,True,0.30224692398733316
TECK,SI=F,0,0.301568564978157,3.3799317326691175e-29,True,0.301568564978157
XOM,HG=F,0,0.30140337099401016,3.635360790276788e-29,True,0.30140337099401016
ITW,RB=F,0,0.3013185510588894,3.773854047607926e-29,True,0.3013185510588894
KMI,HG=F,0,0.3011493039791873,4.0660143176103806e-29,True,0.3011493039791873
AA,CL=F,0,0.30105223892801986,4.243572769256193e-29,True,0.30105223892801986
BKR,HG=F,0,0.30098455242309163,4.3719164303320223e-29,True,0.30098455242309163
GE,QU=F,0,0.30082479977527304,4.6902874292944435e-29,True,0.30082479977527304
LMT,QU=F,0,0.30072400398436516,4.902876567145383e-29,True,0.30072400398436516
ROK,HY=F,0,0.30067029939070833,5.0200166547733547e-29,True,0.30067029939070833
C,BZ=F,0,0.30043574492400227,5.564996801642375e-29,True,0.30043574492400227
MCD,QU=F,0,0.29994815621394144,6.892531981849014e-29,True,0.29994815621394144
DOV,PL=F,0,0.29988515914736114,7.08549781691034e-29,True,0.29988515914736114
EMR,HO=F,0,0.29943491859471877,8.629540425794675e-29,True,0.29943491859471877
FCX,HO=F,0,0.2987647271648429,1.1565099466198723e-28,True,0.2987647271648429
MCD,RB=F,0,0.2983321947554863,1.3964948617153644e-28,True,0.2983321947554863
MDT,QU=F,0,0.29800727275117245,1.6086582038202414e-28,True,0.29800727275117245
BG,QU=F,0,0.29784542915615525,1.7259565049108204e-28,True,0.29784542915615525
BG,RB=F,0,0.2973603660698475,2.130701264104194e-28,True,0.2973603660698475
HES,HG=F,0,0.2973348531949078,2.15441788946177e-28,True,0.2973348531949078
WFC,RB=F,0,0.2972502799724878,2.2349230736652273e-28,True,0.2972502799724878
COP,PL=F,0,0.297023071552666,2.4662644194167893e-28,True,0.297023071552666
GE,HY=F,0,0.2966050107032211,2.9556183556708696e-28,True,0.2966050107032211
NEM,HG=F,0,0.2961316644240155,3.626563553613765e-28,True,0.2961316644240155
GOLD,HG=F,0,0.2959719364262895,3.8854250580932055e-28,True,0.2959719364262895
BA,HY=F,0,0.2956588252597406,4.44713702075532e-28,True,0.2956588252597406
EMR,HG=F,0,0.2954470928684125,4.871852409153296e-28,True,0.2954470928684125
F,HY=F,0,0.29508748704777227,5.687185873455997e-28,True,0.29508748704777227
DE,QU=F,0,0.2947137379445017,6.677932146222812e-28,True,0.2947137379445017
CLF,HY=F,0,0.29465934953126993,6.835694888123366e-28,True,0.29465934953126993
BA,PL=F,0,0.2939620218190816,9.217311325496582e-28,True,0.2939620218190816
RTX,HY=F,0,0.29365100203267874,1.0529083263295197e-27,True,0.29365100203267874
V,HY=F,0,0.29280150625276335,1.5130683401502346e-27,True,0.29280150625276335
DE,HG=F,0,0.2927940742013844,1.5178674216796534e-27,True,0.2927940742013844
MDT,RB=F,0,0.29265050519746494,1.6135898742831792e-27,True,0.29265050519746494
NUE,HY=F,0,0.2924659653796499,1.7454580697444535e-27,True,0.2924659653796499
LOW,QU=F,0,0.2922010288902013,1.95364100462367e-27,True,0.2922010288902013
SWK,RB=F,0,0.2921660268899638,1.9829234993077382e-27,True,0.2921660268899638
RSG,RB=F,0,0.29135422123350113,2.7983848396231725e-27,True,0.29135422123350113
HON,PL=F,0,0.2906612329948195,3.7517011822343425e-27,True,0.2906612329948195
EOG,HG=F,0,0.29026769946479075,4.4296916720577724e-27,True,0.29026769946479075
DE,RB=F,0,0.2885173345287105,9.244469186880752e-27,True,0.2885173345287105
