Stock,Commodity,Cluster,Correlation,P_Value,Significant,Abs_Corr
GLNCY,BZ=F,0,0.3550503099687059,1.2817961186584924e-40,True,0.3550503099687059
GLNCY,QU=F,0,0.3549561811021732,1.3486048186365395e-40,True,0.3549561811021732
RIO,SI=F,0,0.3541050536560113,2.1333774341144798e-40,True,0.3541050536560113
BHP,RB=F,0,0.35410057404968165,2.1385253976608806e-40,True,0.35410057404968165
BP,HG=F,0,0.35361170453122626,2.7812715926612332e-40,True,0.35361170453122626
PBR,HO=F,0,0.3525122939084988,5.013867030727601e-40,True,0.3525122939084988
FNV,PL=F,0,0.3522996005680369,5.61782467364018e-40,True,0.3522996005680369
LNG,RB=F,0,0.35207897597247617,6.3207037290906e-40,True,0.35207897597247617
VALE,PL=F,0,0.3490496623645153,3.1595261542810764e-39,True,0.3490496623645153
EMR,BZ=F,0,0.3471331061147704,8.66606847726484e-39,True,0.3471331061147704
PH,QU=F,0,0.34704254539603485,9.08766872313114e-39,True,0.34704254539603485
C,RB=F,0,0.34425527665518907,3.8913261277158046e-38,True,0.34425527665518907
BHP,QU=F,0,0.34394665469322994,4.567126576187604e-38,True,0.34394665469322994
C,QU=F,0,0.34343332251059133,5.958607257663831e-38,True,0.34343332251059133
NTR,HG=F,0,0.34223097385285106,1.108743291175905e-37,True,0.34223097385285106
GD,RB=F,0,0.3415883828106505,1.543398374732463e-37,True,0.3415883828106505
CAT,QU=F,0,0.3412564650144211,1.8303905014547295e-37,True,0.3412564650144211
KMI,HO=F,0,0.3401956663345654,3.1524763475488996e-37,True,0.3401956663345654
TECK,RB=F,0,0.33902449520962186,5.731393257986331e-37,True,0.33902449520962186
CAT,RB=F,0,0.3376270209934453,1.1656610241460325e-36,True,0.3376270209934453
SHEL,HG=F,0,0.3370280771677562,1.57843469902141e-36,True,0.3370280771677562
SCCO,RB=F,0,0.3352109459528292,3.9434393200606965e-36,True,0.3352109459528292
RIO,RB=F,0,0.334954742299851,4.4846285003813046e-36,True,0.334954742299851
PH,RB=F,0,0.3346519426456198,5.2199610927939444e-36,True,0.3346519426456198
SHEL,PL=F,0,0.33384366417412437,7.822122781192713e-36,True,0.33384366417412437
TTE,PL=F,0,0.333032550964526,1.1723834668837868e-35,True,0.333032550964526
TECK,QU=F,0,0.33213711882892094,1.8300824996626385e-35,True,0.33213711882892094
MA,QU=F,0,0.3320777998901426,1.8847772372401238e-35,True,0.3320777998901426
GD,QU=F,0,0.33168776449623005,2.28708726084227e-35,True,0.33168776449623005
BP,PL=F,0,0.331364352180902,2.684484409609599e-35,True,0.331364352180902
HON,QU=F,0,0.3287903228161223,9.542275032268599e-35,True,0.3287903228161223
MA,RB=F,0,0.32826534923093315,1.2340633563326932e-34,True,0.32826534923093315
SRE,RB=F,0,0.3280158992132896,1.3942154903412142e-34,True,0.3280158992132896
VALE,RB=F,0,0.32743752671365534,1.8493006223805055e-34,True,0.32743752671365534
NTR,BZ=F,0,0.3270081252433117,2.279897876678549e-34,True,0.3270081252433117
VALE,QU=F,0,0.3269266061679125,2.3722319259011196e-34,True,0.3269266061679125
SCCO,QU=F,0,0.3266080760125203,2.769986152844534e-34,True,0.3266080760125203
CAT,BZ=F,0,0.32573312344676764,4.2362624246131265e-34,True,0.32573312344676764
SRE,QU=F,0,0.32382990033711245,1.0622701321099144e-33,True,0.32382990033711245
TTE,HG=F,0,0.3237848565578382,1.0855491806526205e-33,True,0.3237848565578382
RIO,QU=F,0,0.3227497776773533,1.7846366607253184e-33,True,0.3227497776773533
MS,QU=F,0,0.3223040344552435,2.209352269463774e-33,True,0.3223040344552435
CVX,HG=F,0,0.3216199079491949,3.0638021831370617e-33,True,0.3216199079491949
BAC,QU=F,0,0.32030842680243954,5.720620413197811e-33,True,0.32030842680243954
WMB,HO=F,0,0.31967267769818075,7.734216398042582e-33,True,0.31967267769818075
DOV,QU=F,0,0.31937372344502657,8.910373824727539e-33,True,0.31937372344502657
MS,RB=F,0,0.31914712625697705,9.918566375498926e-33,True,0.31914712625697705
HON,RB=F,0,0.3183153506461821,1.4688882689629145e-32,True,0.3183153506461821
CAT,HG=F,0,0.3183094075715053,1.473008787287594e-32,True,0.3183094075715053
SLB,HG=F,0,0.31630478672071843,3.775663274997527e-32,True,0.31630478672071843
DOV,RB=F,0,0.31618914733194836,3.985470082853061e-32,True,0.31618914733194836
V,QU=F,0,0.3153752406656958,5.827608258673435e-32,True,0.3153752406656958
KMI,PL=F,0,0.3150534378140735,6.77003454321594e-32,True,0.3150534378140735
BAC,RB=F,0,0.31374572116554084,1.2425601189270632e-31,True,0.31374572116554084
RTX,RB=F,0,0.3132606293576235,1.555284644415093e-31,True,0.3132606293576235
AXP,QU=F,0,0.31165760435811873,3.256059582619477e-31,True,0.31165760435811873
CVX,PL=F,0,0.31052841360522887,5.464370750616198e-31,True,0.31052841360522887
RTX,QU=F,0,0.3103052059595707,6.051598877228426e-31,True,0.3103052059595707
TECK,HO=F,0,0.30925199318713414,9.784254793561161e-31,True,0.30925199318713414
NUE,HG=F,0,0.30882728582636965,1.186939767751242e-30,True,0.30882728582636965
AXP,RB=F,0,0.3088017081961486,1.2008178622408347e-30,True,0.3088017081961486
COP,HG=F,0,0.30859848757918806,1.3169540827563974e-30,True,0.30859848757918806
AEM,HG=F,0,0.30847525608347437,1.3927323710218999e-30,True,0.30847525608347437
BG,QU=F,0,0.3075614359656423,2.107075542449604e-30,True,0.3075614359656423
BG,RB=F,0,0.3069727093516739,2.7490755083450476e-30,True,0.3069727093516739
V,RB=F,0,0.30648264043105317,3.42874816199835e-30,True,0.30648264043105317
RIO,BZ=F,0,0.3064074461157871,3.546838846307711e-30,True,0.3064074461157871
GLNCY,HO=F,0,0.30564435043179816,4.998481860410934e-30,True,0.30564435043179816
SYK,RB=F,0,0.3046944252222017,7.650609300850764e-30,True,0.3046944252222017
NTR,PL=F,0,0.3040976967837912,9.987828200342833e-30,True,0.3040976967837912
BKR,PL=F,0,0.3034411988310335,1.338230517541341e-29,True,0.3034411988310335
JPM,QU=F,0,0.30299289134322144,1.633465396077854e-29,True,0.30299289134322144
BLK,QU=F,0,0.3023712562342296,2.1523430462780464e-29,True,0.3023712562342296
DVN,HG=F,0,0.30180191338271256,2.769360190009904e-29,True,0.30180191338271256
GS,RB=F,0,0.30107893183052253,3.810970083276851e-29,True,0.30107893183052253
LMT,RB=F,0,0.3008646908143796,4.188397472781599e-29,True,0.3008646908143796
VALE,BZ=F,0,0.3001001827644879,5.862960434431995e-29,True,0.3001001827644879
JPM,RB=F,0,0.29954104221557637,7.493244386156586e-29,True,0.29954104221557637
WMB,HG=F,0,0.2994526428910489,7.789225530732204e-29,True,0.2994526428910489
LNG,HO=F,0,0.2990003504264952,9.494760004039683e-29,True,0.2990003504264952
XOM,HG=F,0,0.2986527489424552,1.105263062255814e-28,True,0.2986527489424552
TECK,SI=F,0,0.2985671992422904,1.1473364869388232e-28,True,0.2985671992422904
SYK,QU=F,0,0.2980437981415337,1.4415790090015437e-28,True,0.2980437981415337
KMI,HG=F,0,0.29768304458913114,1.686772397539052e-28,True,0.29768304458913114
HES,HG=F,0,0.29740130183578717,1.9066281198134762e-28,True,0.29740130183578717
BKR,HG=F,0,0.2973639716623274,1.937812093419202e-28,True,0.2973639716623274
SCCO,BZ=F,0,0.2971901140643758,2.089833522787932e-28,True,0.2971901140643758
ITW,QU=F,0,0.29611177267194333,3.3346311739772257e-28,True,0.29611177267194333
LMT,QU=F,0,0.29602138597217637,3.467516446982517e-28,True,0.29602138597217637
ETN,QU=F,0,0.29524537130603407,4.8469677149329065e-28,True,0.29524537130603407
NEM,HG=F,0,0.29481266992989297,5.8395370498737495e-28,True,0.29481266992989297
DOV,PL=F,0,0.29420046445997583,7.596495217517392e-28,True,0.29420046445997583
MDT,QU=F,0,0.29393548325319757,8.510816787879067e-28,True,0.29393548325319757
COP,PL=F,0,0.2938532672953297,8.816069099890399e-28,True,0.2938532672953297
GS,QU=F,0,0.2931540844364693,1.1891009262100869e-27,True,0.2931540844364693
ITW,RB=F,0,0.2931325500130881,1.2000936903939008e-27,True,0.2931325500130881
CAT,HO=F,0,0.2931140921889549,1.2095960154357167e-27,True,0.2931140921889549
WFC,QU=F,0,0.2930885877236632,1.2228488046261506e-27,True,0.2930885877236632
C,BZ=F,0,0.2930498649867018,1.2432456257884256e-27,True,0.2930498649867018
GOLD,HG=F,0,0.29274953081817306,1.4133176810031894e-27,True,0.29274953081817306
DE,HG=F,0,0.2925095968033526,1.5655835706531195e-27,True,0.2925095968033526
EMR,HG=F,0,0.29222427670952994,1.7679210263575335e-27,True,0.29222427670952994
EOG,HG=F,0,0.2920077268008995,1.9385909743485505e-27,True,0.2920077268008995
EMR,HO=F,0,0.2906785574816956,3.407118907565157e-27,True,0.2906785574816956
BLK,RB=F,0,0.29057726680340423,3.5562863123323576e-27,True,0.29057726680340423
ADM,RB=F,0,0.28983985820037533,4.855652080684129e-27,True,0.28983985820037533
MDT,RB=F,0,0.28902448139258896,6.844352952477215e-27,True,0.28902448139258896
ETN,RB=F,0,0.2887328100804898,7.736476993578376e-27,True,0.2887328100804898
DE,QU=F,0,0.2886238528351978,8.098502527281048e-27,True,0.2886238528351978
HON,PL=F,0,0.28846955657098383,8.640044635157521e-27,True,0.28846955657098383
ADM,QU=F,0,0.28514091617618936,3.457079545387527e-26,True,0.28514091617618936
GE,QU=F,0,0.2838261831645008,5.94742211626261e-26,True,0.2838261831645008
WFC,RB=F,0,0.2834918167542789,6.824189496803173e-26,True,0.2834918167542789
MCD,QU=F,0,0.2823220731499585,1.1024085095790424e-25,True,0.2823220731499585
DE,RB=F,0,0.28208651582061306,1.2138553387286433e-25,True,0.28208651582061306
LOW,QU=F,0,0.2820223570214129,1.246096457497366e-25,True,0.2820223570214129
BHP,HO=F,0,0.2819289361672036,1.294563866778981e-25,True,0.2819289361672036
PH,PL=F,0,0.28134268678680674,1.6442693032615063e-25,True,0.28134268678680674
BG,BZ=F,0,0.2811732675061468,1.7617236763234804e-25,True,0.2811732675061468
MCD,RB=F,0,0.280847862220675,2.0110977223035475e-25,True,0.280847862220675
ROK,RB=F,0,0.28013005891634407,2.691469528964039e-25,True,0.28013005891634407
VALE,HO=F,0,0.27988003344987056,2.9784065915186876e-25,True,0.27988003344987056
XOM,PL=F,0,0.2793087261704239,3.752680281687473e-25,True,0.2793087261704239
DAR,RB=F,0,0.277490536496066,7.801197723170569e-25,True,0.277490536496066
VALE,SI=F,0,0.2772246045026044,8.67853416516408e-25,True,0.2772246045026044
WMB,PL=F,0,0.2771563296482509,8.919105550482877e-25,True,0.2771563296482509
DAR,QU=F,0,0.2768110284211259,1.0240650274908264e-24,True,0.2768110284211259
EXC,RB=F,0,0.2759756345907031,1.4293775588023254e-24,True,0.2759756345907031
DE,PL=F,0,0.2750881250374778,2.0344711591005512e-24,True,0.2750881250374778
AME,BZ=F,0,0.2746318868324984,2.4380364196461693e-24,True,0.2746318868324984
IBM,RB=F,0,0.27456238846099434,2.506100200187642e-24,True,0.27456238846099434
MPC,HG=F,0,0.27427160079906043,2.811870334270072e-24,True,0.27427160079906043
PH,HG=F,0,0.27420315639081094,2.8890465355359457e-24,True,0.27420315639081094
MPC,PL=F,0,0.273711853511902,3.508047601918896e-24,True,0.273711853511902
UNH,QU=F,0,0.27340838998515005,3.954172243774191e-24,True,0.27340838998515005
NTR,HO=F,0,0.2725328588718949,5.58064798710596e-24,True,0.2725328588718949
FNV,HG=F,0,0.2713617211130368,8.830337597845668e-24,True,0.2713617211130368
DAR,PL=F,0,0.2712311318467968,9.292639393522796e-24,True,0.2712311318467968
LOW,RB=F,0,0.2710806273182124,9.855201919321664e-24,True,0.2710806273182124
GM,PL=F,0,0.2704364280149415,1.266902426965783e-23,True,0.2704364280149415
IBM,QU=F,0,0.2700324056746585,1.4825271838060888e-23,True,0.2700324056746585
EXC,QU=F,0,0.2693724937728773,1.9153363883911744e-23,True,0.2693724937728773
ROK,QU=F,0,0.26926343662833746,1.9980171095266447e-23,True,0.26926343662833746
ECL,RB=F,0,0.26876810015873553,2.4202334621825414e-23,True,0.26876810015873553
EOG,ZL=F,0,0.26875031696503726,2.4369302032897983e-23,True,0.26875031696503726
PSX,HG=F,0,0.26755961103871845,3.8570437470124246e-23,True,0.26755961103871845
UNH,RB=F,0,0.26715220580545923,4.510798887828304e-23,True,0.26715220580545923
MS,PL=F,0,0.26623378117488716,6.413787323651575e-23,True,0.26623378117488716
GM,HG=F,0,0.2661375693986509,6.654162264359099e-23,True,0.2661375693986509
